user_statuses_count,user_followers_count,full_text,user_url,user_location,user_description,user_profile_image_url_https,is_quote_status,quote_count,user_friends_count,full_text_norm,entities_user_mentions,entities_urls,in_reply_to_user_id_str,favorite_count,lang,user_created_at,user_listed_count,created_at,user_id_str,user_favourites_count,user_verified,source,in_reply_to_status_id_str,reply_count,in_reply_to_screen_name,id_str,entities_hashtags,text_sentiment,retweet_count,user_name,user_screen_name
None,None,"Dirgahayu Yogyakarta 258 tahun.Makasih atas ramahnya,murahnya,bahagianya,sedihnya,sukanya,dukanya,mantannya,semuanya. #JogjaOraDidol",None,None,None,None,None,None,None,"Dirgahayu Yogyakarta 258 tahun.Makasih atas ramahnya,murahnya,bahagianya,sedihnya,sukanya,dukanya,mantannya,semuanya. #JogjaOraDidol",NA,None,NA,0,None,None,None,2014-10-07T00:56:00Z,None,None,None,None,None,0,NA,519290150589698050,JogjaOraDidol,neutral,0,R A H V A N A ®  🛡 ⚔️,romanadmiral
None,None,"Hufttttt “ @dilosastro: @briliandaimam kak, jogja udah umur 258 dan avatarmu masih sendirian aja kak ^^v #HUTJogja258 #JogjaOraDidol”",None,None,None,None,None,None,None,"Hufttttt “ @dilosastro: @briliandaimam kak, jogja udah umur 258 dan avatarmu masih sendirian aja kak ^^v #HUTJogja258 #JogjaOraDidol”",dilosastro briliandaimam,None,223943102,0,None,None,None,2014-10-07T00:56:00Z,None,None,None,None,None,0,dilosastro,519290026157301760,HUTJogja258 JogjaOraDidol,positive,2,calon imam kamu,chewbarkah
None,None,Selamat Ulang Tahun Jogja Kota Istimewa:) #HUTJogja258 #JogjaOraDidol,None,None,None,None,None,None,None,Selamat Ulang Tahun Jogja Kota Istimewa:) #HUTJogja258 #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-07T00:47:00Z,None,None,None,None,None,0,NA,519287796985761800,HUTJogja258 JogjaOraDidol,neutral,0,hadeh,kurniahadi_
None,None,RT @KedaiBukuJenny: Selamat berulang tahun kota istimewa Jogjakarta #JogjaOraDiDol cc @infobencana,None,None,None,None,None,None,None,RT @KedaiBukuJenny: Selamat berulang tahun kota istimewa Jogjakarta #JogjaOraDiDol cc @infobencana,KedaiBukuJenny infobencana,None,NA,0,None,None,None,2014-10-07T00:46:00Z,None,None,None,None,None,0,NA,5.1928766466348237e+17,JogjaOraDiDol,neutral,0,Agung Prabowo,Humaneco
None,None,Wis payu!!! @taufiqtriyoga: Semoga bukan beton beton yang semakin tinggi tp pepohonan yang semakin menghijau #HUTJogja258 #JogjaOraDidol,None,None,None,None,None,None,None,Wis payu!!! @taufiqtriyoga: Semoga bukan beton beton yang semakin tinggi tp pepohonan yang semakin menghijau #HUTJogja258 #JogjaOraDidol,taufiqtriyoga,None,NA,0,None,None,None,2014-10-07T00:46:00Z,None,None,None,None,None,0,NA,519287644824412160,HUTJogja258 JogjaOraDidol,positive,1,-,agusyko
None,None,#JogjaOraDidol #Yogyakarta258th,None,None,None,None,None,None,None,#JogjaOraDidol #Yogyakarta258th,NA,None,NA,0,None,None,None,2014-10-07T00:44:00Z,None,None,None,None,None,0,NA,519287157778030600,JogjaOraDidol Yogyakarta258th,neutral,2,AdeKusuma,Adkkusuma_
None,None,Selamat ulang tahun jogja~ #JogjaOraDidol #JogjaUduGTA,None,None,None,None,None,None,None,Selamat ulang tahun jogja~ #JogjaOraDidol #JogjaUduGTA,NA,None,NA,0,None,None,None,2014-10-07T00:43:00Z,None,None,None,None,None,0,NA,519286743720144900,JogjaOraDidol JogjaUduGTA,neutral,0,Jeremy Enrico,jeremy_enrico
None,None,Selamat berulang tahun kota istimewa Jogjakarta #JogjaOraDiDol,None,None,None,None,None,None,None,Selamat berulang tahun kota istimewa Jogjakarta #JogjaOraDiDol,NA,None,NA,0,None,None,None,2014-10-07T00:41:00Z,None,None,None,None,None,0,NA,519286302185754600,JogjaOraDiDol,neutral,4,ayun buai zaman,KedaiBukuJenny
None,None,#HUTJogja258 #JogjaOraDidol,None,None,None,None,None,None,None,#HUTJogja258 #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-07T00:40:00Z,None,None,None,None,None,0,NA,519286059209740300,HUTJogja258 JogjaOraDidol,neutral,0,Handoko~,idampriahandoko
None,None,HUT JOGJA 258 #JogjaOraDidol,None,None,None,None,None,None,None,HUT JOGJA 258 #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-07T00:40:00Z,None,None,None,None,None,0,NA,519286052310507500,JogjaOraDidol,neutral,0,cmbetzz,adibb_Ljajic09
None,None,"Selamat Ulang Tahun kota Jogja Tertjinta, semoga g semakin banyak hotel dibangun. #HUTJogja258 #JogjaOradidol",None,None,None,None,None,None,None,"Selamat Ulang Tahun kota Jogja Tertjinta, semoga g semakin banyak hotel dibangun. #HUTJogja258 #JogjaOradidol",NA,None,NA,0,None,None,None,2014-10-07T00:35:00Z,None,None,None,None,None,0,NA,519284970095796200,HUTJogja258 JogjaOradidol,neutral,3,Belajar Event,BelajarEvent
None,None,"RT @killthedj: sudahlah, jogja istimewa tinggal lagunya. akui saja kalian cemen dan kurang keras berjuang ! #HUTJOGJA258 #JogjaOraDidol",None,None,None,None,None,None,None,"RT @killthedj: sudahlah, jogja istimewa tinggal lagunya. akui saja kalian cemen dan kurang keras berjuang ! #HUTJOGJA258 #JogjaOraDidol",killthedj,None,NA,0,None,None,None,2014-10-07T00:32:00Z,None,None,None,None,None,0,NA,519284079989366800,HUTJOGJA258 JogjaOraDidol,positive,0,bilal,bilal1878
None,None,@JogjaStudent semkin sejuk dan jogja mnjdi mlik warga asli jogja. #JogjaOraDIdol,None,None,None,None,None,None,None,@JogjaStudent semkin sejuk dan jogja mnjdi mlik warga asli jogja. #JogjaOraDIdol,JogjaStudent,None,457394028,0,None,None,None,2014-10-07T00:32:00Z,None,None,None,None,None,0,Jogjastudent,519284066491699200,JogjaOraDIdol,positive,0,ennyhusaini,ennyhusaini
None,None,Selamat Ulang Tahun Jogja :)) #JogjaOraDidol #JogjaUduGTA =)),None,None,None,None,None,None,None,Selamat Ulang Tahun Jogja :)) #JogjaOraDidol #JogjaUduGTA =)),NA,None,NA,0,None,None,None,2014-10-07T00:29:00Z,None,None,None,None,None,0,NA,519283372099518460,JogjaOraDidol JogjaUduGTA,positive,1,Muhammad Zake,muzakyva
None,None,"Selamat ulang tahun JOGJA ku... tetap istimewa dan semakin baik.. + bersih,+ sejuk,+ nyaman,+ aman,+ lancar. #JogjaOraDidol",None,None,None,None,None,None,None,"Selamat ulang tahun JOGJA ku... tetap istimewa dan semakin baik.. + bersih,+ sejuk,+ nyaman,+ aman,+ lancar. #JogjaOraDidol",NA,None,NA,0,None,None,None,2014-10-07T00:29:00Z,None,None,None,None,None,0,NA,519283270798696450,JogjaOraDidol,positive,2,ennyhusaini,ennyhusaini
None,None,@jogjaonlen: Semoga kota ini lebih banyak menanam pohonnya daripada betonnya. :) #JogjaOraDidol #HUTJogja258,None,None,None,None,None,None,None,@jogjaonlen: Semoga kota ini lebih banyak menanam pohonnya daripada betonnya. :) #JogjaOraDidol #HUTJogja258,jogjaonlen,None,NA,0,None,None,None,2014-10-07T00:26:00Z,None,None,None,None,None,0,NA,519282502314491900,JogjaOraDidol HUTJogja258,positive,0,.,wahidnuryono1
None,None,Aku pun jadi berasa istimewa seperti Jogjaku #JogjaOraDidol,None,None,None,None,None,None,None,Aku pun jadi berasa istimewa seperti Jogjaku #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-07T00:25:00Z,None,None,None,None,None,0,NA,519282332113461250,JogjaOraDidol,neutral,0,Denny Yudhistira,Denny_yud
None,None,@jogjaonlen: Semoga kota ini lebih banyak menanam pohonnya daripada betonnya. :) #JogjaOraDidol #HUTJogja258,None,None,None,None,None,None,None,@jogjaonlen: Semoga kota ini lebih banyak menanam pohonnya daripada betonnya. :) #JogjaOraDidol #HUTJogja258,jogjaonlen,None,777303991,0,None,None,None,2014-10-07T00:23:00Z,None,None,None,None,None,0,insidejogja,519281933667532800,JogjaOraDidol HUTJogja258,positive,0,Lina Handayani,Linahndy
None,None,#258kotaJogja #HUTJogja258 #HUT258JOGJA #JogjaOraDidol,None,None,None,None,None,None,None,#258kotaJogja #HUTJogja258 #HUT258JOGJA #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-07T00:23:00Z,None,None,None,None,None,0,NA,519281775554478100,258kotaJogja HUTJogja258 HUT258JOGJA JogjaOraDidol,neutral,2,otw~lurus,nugraharkbl
None,None,"RETWEET @ikatan_sman13: HUT Jogjakarta, semoga tetap istimewa. #JogjaOraDiDol",None,None,None,None,None,None,None,"RETWEET @ikatan_sman13: HUT Jogjakarta, semoga tetap istimewa. #JogjaOraDiDol",ikatan_sman13,None,NA,0,None,None,None,2014-10-07T00:18:00Z,None,None,None,None,None,0,NA,519280601682427900,JogjaOraDiDol,neutral,0,riz,rizkaaaaps
None,None,@area_jogja #JogjaOraDiDol!! MERDEKA!,None,None,None,None,None,None,None,@area_jogja #JogjaOraDiDol!! MERDEKA!,area_jogja,None,552326018,0,None,None,None,2014-10-07T00:17:00Z,None,None,None,None,None,0,area_jogja,519280345607176200,JogjaOraDiDol,positive,0,Berkedok Mahasiswa,berkedokmhs
None,None,"HUT Jogjakarta, semoga tetap istimewa. #JogjaOraDiDol",None,None,None,None,None,None,None,"HUT Jogjakarta, semoga tetap istimewa. #JogjaOraDiDol",NA,None,NA,0,None,None,None,2014-10-07T00:16:00Z,None,None,None,None,None,0,NA,519279981219033100,JogjaOraDiDol,neutral,0,Alumni SMA N 13,ikatan_sman13
None,None,Dirgahayu Jogjakarta 258 #jogjaoradidol #tranceditional #YDP #campaign @Jogjatronik Mall,None,None,None,None,None,None,None,Dirgahayu Jogjakarta 258 #jogjaoradidol #tranceditional #YDP #campaign @Jogjatronik Mall,Jogjatronik,None,NA,0,None,None,None,2014-10-07T00:15:00Z,None,None,None,None,None,0,NA,519279888050978800,jogjaoradidol tranceditional YDP campaign,neutral,0,IG : @haryosetyadi,haryosetyadi
None,None,@jogjaonlen: Semoga kota ini lebih banyak menanam pohonnya daripada betonnya. :) #JogjaOraDidol #HUTJogja258,None,None,None,None,None,None,None,@jogjaonlen: Semoga kota ini lebih banyak menanam pohonnya daripada betonnya. :) #JogjaOraDidol #HUTJogja258,jogjaonlen,None,777303991,0,None,None,None,2014-10-07T00:15:00Z,None,None,None,None,None,0,insidejogja,519279711013568500,JogjaOraDidol HUTJogja258,positive,0,Lina Handayani,Linahndy
None,None,"Siap menunggu kedtngn @8rianna_ , @SID_Official ,tanggl 15 okto 2014 di alun2 utara jogjakarta,teriakan #bali tolak reklamasi, #jogjaoradidol",None,None,None,None,None,None,None,"Siap menunggu kedtngn @8rianna_ , @SID_Official ,tanggl 15 okto 2014 di alun2 utara jogjakarta,teriakan #bali tolak reklamasi, #jogjaoradidol",8rianna_ SID_Official,None,NA,0,None,None,None,2014-10-07T00:12:00Z,None,None,None,None,None,0,NA,519278985071427600,bali jogjaoradidol,negative,0,Mantan MahaSiswa,tatangdwiatmaja
None,None,@jogjaonlen: Semoga kota ini lebih banyak menanam pohonnya daripada betonnya. :) #JogjaOraDidol #HUTJogja258,None,None,None,None,None,None,None,@jogjaonlen: Semoga kota ini lebih banyak menanam pohonnya daripada betonnya. :) #JogjaOraDidol #HUTJogja258,jogjaonlen,None,NA,0,None,None,None,2014-10-07T00:10:00Z,None,None,None,None,None,1,NA,519278676567810050,JogjaOraDidol HUTJogja258,positive,0,dhanaz,dhanazt
None,None,Selamat ulang tahun yang ke 258 untuk #Yogyakarta yang semakin lama semakin hilang keYogyakartaanya #JogjaOraDidol,None,None,None,None,None,None,None,Selamat ulang tahun yang ke 258 untuk #Yogyakarta yang semakin lama semakin hilang keYogyakartaanya #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-07T00:10:00Z,None,None,None,None,None,0,NA,519278495289974800,Yogyakarta JogjaOraDidol,negative,0,🅐🅓🅗🅘,Svastiko
None,None,"Selamat ulang tahun Jogja, semoga air tanahmu tidak habis dan hilang..amin #jogjaoradidol",None,None,None,None,None,None,None,"Selamat ulang tahun Jogja, semoga air tanahmu tidak habis dan hilang..amin #jogjaoradidol",NA,None,NA,0,None,None,None,2014-10-07T00:08:00Z,None,None,None,None,None,0,NA,519278092032819200,jogjaoradidol,negative,0,ᮞᮧᮑ᮪ ᮖᮨᮁᮁᮚ᮪ ᮃᮔ᮪ᮓᮤᮚᮔ᮪ᮯᮂ,sonyferryYK
None,None,all @JHFcrew RT @killthedj: apa yang kamu banggakan tentang jogja hari ini? nol ! #HUTJOGJA258 #JogjaOraDidol,None,None,None,None,None,None,None,all @JHFcrew RT @killthedj: apa yang kamu banggakan tentang jogja hari ini? nol ! #HUTJOGJA258 #JogjaOraDidol,JHFcrew killthedj,None,NA,0,None,None,None,2014-10-07T00:04:00Z,None,None,None,None,None,0,NA,519277106295865340,HUTJOGJA258 JogjaOraDidol,positive,0,RewelTakAmuk,yersumi
None,None,Selamat ulang tahun Jogja Istimewa. Tetaplah istimewa wlpn byk gedung yg berdiri merusak indahnya kotamu *kiss #JogjaOraDidol,None,None,None,None,None,None,None,Selamat ulang tahun Jogja Istimewa. Tetaplah istimewa wlpn byk gedung yg berdiri merusak indahnya kotamu *kiss #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-07T00:03:00Z,None,None,None,None,None,0,NA,519276890062745600,JogjaOraDidol,neutral,1,Miss Grace,ShisilGrace
None,None,#JogjaOraDidol,None,None,None,None,None,None,None,#JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-07T00:03:00Z,None,None,None,None,None,0,NA,519276825113927700,JogjaOraDidol,neutral,0,Irii bilang bossss,Devarate_
None,None,#AnangDidol :p RT @anangYudian: Selamat hari jadi kota istimewa #HUTJogja258 #JogjaOraDidol,None,None,None,None,None,None,None,#AnangDidol :p RT @anangYudian: Selamat hari jadi kota istimewa #HUTJogja258 #JogjaOraDidol,anangYudian,None,NA,0,None,None,None,2014-10-07T00:02:00Z,None,None,None,None,None,1,NA,5.1927643796288717e+17,AnangDidol HUTJogja258 JogjaOraDidol,negative,0,W. Hendrawan,when_drawan
None,None,"Selamat pagi,.. Semoga tetap istimewa #HUTJogja258 #JogjaOraDidol",None,None,None,None,None,None,None,"Selamat pagi,.. Semoga tetap istimewa #HUTJogja258 #JogjaOraDidol",NA,None,NA,0,None,None,None,2014-10-07T00:00:00Z,None,None,None,None,None,0,NA,519275946239467500,HUTJogja258 JogjaOraDidol,neutral,0,Obey #BEJO,bayue_purnama
None,None,Semoga kota ini lebih banyak menanam pohonnya daripada betonnya. :) #JogjaOraDidol #HUTJogja258,None,None,None,None,None,None,None,Semoga kota ini lebih banyak menanam pohonnya daripada betonnya. :) #JogjaOraDidol #HUTJogja258,NA,None,NA,1,None,None,None,2014-10-06T23:59:00Z,None,None,None,None,None,3,NA,519275830371835900,JogjaOraDidol HUTJogja258,positive,61,jogja istimewa,insidejogja
None,None,Selamat hari jadi kota istimewa #HUTJogja258 #JogjaOraDidol,None,None,None,None,None,None,None,Selamat hari jadi kota istimewa #HUTJogja258 #JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-06T23:58:00Z,None,None,None,None,None,0,NA,5.1927564153166643e+17,HUTJogja258 JogjaOraDidol,neutral,1,NA,anangYudian
None,None,"Selamat ulang tahun jogjaku,, #JogjaOraDidol",None,None,None,None,None,None,None,"Selamat ulang tahun jogjaku,, #JogjaOraDidol",NA,None,NA,0,None,None,None,2014-10-06T23:57:00Z,None,None,None,None,None,0,NA,519275353265958900,JogjaOraDidol,neutral,0,Hendi hermawan,Hendikhermawan9
None,None,Selamat ulang tahun kota tercinta #258JogjaIstimewa #JogjaOraDiDol ♫ Yogyakarta by KLa Project —,None,None,None,None,None,None,None,Selamat ulang tahun kota tercinta #258JogjaIstimewa #JogjaOraDiDol ♫ Yogyakarta by KLa Project —,NA,None,NA,0,None,None,None,2014-10-06T23:56:00Z,None,None,None,None,None,0,NA,519275154711400450,258JogjaIstimewa JogjaOraDiDol,positive,0,Lukman Adhi,Superunkwn
None,None,Dirgahayu kota jogja semoga tetap nyaman #HUTJogja258 #JogjaOraDidol [pic] —,None,None,None,None,None,None,None,Dirgahayu kota jogja semoga tetap nyaman #HUTJogja258 #JogjaOraDidol [pic] —,NA,None,NA,0,None,None,None,2014-10-06T23:48:00Z,None,None,None,None,None,0,NA,519273130200547300,HUTJogja258 JogjaOraDidol,positive,0,Ade Dwi Payana,Adedwip_
None,None,#Jogjaoradidol sugeng tanggap warsa Jogja,None,None,None,None,None,None,None,#Jogjaoradidol sugeng tanggap warsa Jogja,NA,None,NA,0,None,None,None,2014-10-06T23:46:00Z,None,None,None,None,None,0,NA,519272423653658600,Jogjaoradidol,neutral,0,Iedhast Setiawan,Iedhast
None,None,"Dibangun hotel lagi #jogjaoradidol @retjobuntungfm: 7 Oktober 2014 #HUTJogja ke 258, semoga Jogja tidak _____________ | #SapaPemiarsa",None,None,None,None,None,None,None,"Dibangun hotel lagi #jogjaoradidol @retjobuntungfm: 7 Oktober 2014 #HUTJogja ke 258, semoga Jogja tidak _____________ | #SapaPemiarsa",retjobuntungfm,None,NA,0,None,None,None,2014-10-06T23:43:00Z,None,None,None,None,None,0,NA,519271652115243e3,jogjaoradidol HUTJogja SapaPemiarsa,neutral,0,Calon Pakdhe,ekobolobolo
None,None,Sugeng Tanggap Warsa Ngayogyokarto Hadiningrat kaping 258 #JogjaOraDidol #HUTJogja258,None,None,None,None,None,None,None,Sugeng Tanggap Warsa Ngayogyokarto Hadiningrat kaping 258 #JogjaOraDidol #HUTJogja258,NA,None,NA,0,None,None,None,2014-10-06T23:40:00Z,None,None,None,None,None,0,NA,519271015642185700,JogjaOraDidol HUTJogja258,neutral,0,Alvindra,AlvindraRozali
None,None,@iqbal_nurrr @aamsaifun #JogjaOraDidol #HUTJogja,None,None,None,None,None,None,None,@iqbal_nurrr @aamsaifun #JogjaOraDidol #HUTJogja,iqbal_nurrr aamsaifun,None,129729273,0,None,None,None,2014-10-06T23:39:00Z,None,None,None,None,None,0,iqbal_nurrr,519270746036523e3,JogjaOraDidol HUTJogja,neutral,0,indahkhoirrul,ind_ah56
None,None,selamat ulang tahun yogyakarta #Jogjaoradidol,None,None,None,None,None,None,None,selamat ulang tahun yogyakarta #Jogjaoradidol,NA,None,NA,0,None,None,None,2014-10-06T23:37:00Z,None,None,None,None,None,0,NA,5.1927027311653683e+17,Jogjaoradidol,positive,0,B,bagasrahan
None,None,Sugeng tanggap warsa dening ngayogyokarto hadiningrat ingkang kaping 258 mugi tansah adi luhung rakyatipun #HUTJogja258 #JOGJAORADIDOL,None,None,None,None,None,None,None,Sugeng tanggap warsa dening ngayogyokarto hadiningrat ingkang kaping 258 mugi tansah adi luhung rakyatipun #HUTJogja258 #JOGJAORADIDOL,NA,None,NA,0,None,None,None,2014-10-06T23:37:00Z,None,None,None,None,None,0,NA,519270126651047940,HUTJogja258 JOGJAORADIDOL,neutral,0,DEE rOckonomics,abdeedoank
None,None,"#DirgahayuJogjakarta258th Luwih Apik, Luwih Makmur, Luwih Misuwur, Luwih Istimewa. #JogjaOraDiDol :)",None,None,None,None,None,None,None,"#DirgahayuJogjakarta258th Luwih Apik, Luwih Makmur, Luwih Misuwur, Luwih Istimewa. #JogjaOraDiDol :)",NA,None,NA,0,None,None,None,2014-10-06T23:34:00Z,None,None,None,None,None,0,NA,519269494662135800,DirgahayuJogjakarta JogjaOraDiDol,positive,0,............,DwiKurniawanID
None,None,Selamat ulang tahun kota jogja yg ke-258 semoga jogja tetap istimewa #JogjaOraDidol#JogjaUduGTA,None,None,None,None,None,None,None,Selamat ulang tahun kota jogja yg ke-258 semoga jogja tetap istimewa #JogjaOraDidol#JogjaUduGTA,NA,None,NA,0,None,None,None,2014-10-06T23:32:00Z,None,None,None,None,None,0,NA,519268960571650050,JogjaOraDidol JogjaUduGTA,neutral,0,Abcdefian,RizaArfian1
None,None,Ini rumah kita bersama!! #JogjaIstimewa #JogjaOraDidol #HUTYogyakarta258,None,None,None,None,None,None,None,Ini rumah kita bersama!! #JogjaIstimewa #JogjaOraDidol #HUTYogyakarta258,NA,None,NA,0,None,None,None,2014-10-06T23:31:00Z,None,None,None,None,None,0,NA,519268829617487900,JogjaIstimewa JogjaOraDidol HUTYogyakarta258,positive,0,Bonji,ignatius_aji
None,None,Dirgahayu Jogja Ke- 258 Tetaplah Istimewa dan sederhana! #JOGJAORADIDOL [pic] —,None,None,None,None,None,None,None,Dirgahayu Jogja Ke- 258 Tetaplah Istimewa dan sederhana! #JOGJAORADIDOL [pic] —,NA,None,NA,0,None,None,None,2014-10-06T23:31:00Z,None,None,None,None,None,0,NA,519268807865409540,JOGJAORADIDOL,positive,0,Daffa,Muhammaddaffa_A
None,None,"selamat ulang tahun jogja. jogja yg merakyat, jogja yg murah meriah, tp #jogjaoradidol.",None,None,None,None,None,None,None,"selamat ulang tahun jogja. jogja yg merakyat, jogja yg murah meriah, tp #jogjaoradidol.",NA,None,NA,0,None,None,None,2014-10-06T23:30:00Z,None,None,None,None,None,0,NA,519268410832588800,jogjaoradidol,positive,3,AM,ariahmadii
None,None,"selamat ulang tahun tanah yang ku pijak selama ini #HUTJogja258, lemahe ojo do didol go gawe hotel #JogjaOraDidol",None,None,None,None,None,None,None,"selamat ulang tahun tanah yang ku pijak selama ini #HUTJogja258, lemahe ojo do didol go gawe hotel #JogjaOraDidol",NA,None,NA,0,None,None,None,2014-10-06T23:26:00Z,None,None,None,None,None,0,NA,519267591827648500,HUTJogja258 JogjaOraDidol,positive,1,Sanscuk,radhimafazi
None,None,"@JKT48JOGJAFC smg jogja punya taman kota, tata kota benahi, baliho, mall dan hotel tidak tumbuh lagi #JogjaOraDidol #HUTJogja258",None,None,None,None,None,None,None,"@JKT48JOGJAFC smg jogja punya taman kota, tata kota benahi, baliho, mall dan hotel tidak tumbuh lagi #JogjaOraDidol #HUTJogja258",JKT48JOGJAFC,None,457472020,0,None,None,None,2014-10-06T23:25:00Z,None,None,None,None,None,0,JKT48JOGJAFC,519267201095065600,JogjaOraDidol HUTJogja258,neutral,2,chandra°,chandracahya_
None,None,"Selamat ulang tahun Jogja. Semoga semakin banyak pohon bukan beton, semoga lekas jadi neraka bagi kapita jahat! #JogjaOraDidol #HUTJogja",None,None,None,None,None,None,None,"Selamat ulang tahun Jogja. Semoga semakin banyak pohon bukan beton, semoga lekas jadi neraka bagi kapita jahat! #JogjaOraDidol #HUTJogja",NA,None,NA,1,None,None,None,2014-10-06T23:21:00Z,None,None,None,None,None,1,NA,519266335554277400,JogjaOraDidol HUTJogja,negative,2,iqbal nur,iqbal_nurrr
None,None,"Jogja itu tempat pertama gue mulai nakal, Jogja kota paling istimewa #HUTJogja258 #JogjaOraDidol",None,None,None,None,None,None,None,"Jogja itu tempat pertama gue mulai nakal, Jogja kota paling istimewa #HUTJogja258 #JogjaOraDidol",NA,None,NA,0,None,None,None,2014-10-06T23:18:00Z,None,None,None,None,None,0,NA,519265512581124100,HUTJogja258 JogjaOraDidol,neutral,0,Za,gercakcepat
None,None,Selamat HUT Jogja yang ke 258 #JogjaOraDiDol #SehatHar?,None,None,None,None,None,None,None,Selamat HUT Jogja yang ke 258 #JogjaOraDiDol #SehatHar?,NA,None,NA,0,None,None,None,2014-10-06T23:17:00Z,None,None,None,None,None,0,NA,519265095646322700,JogjaOraDiDol SehatHar,neutral,0,Timiwinibiti,AnantaTama
None,None,"RT @EkaWingky: Jogjakartaraya 258th tetap berhati nyaman :) waktunya menananm pohon bukan menanam besi, hotel wis kebak !! #JogjaOraDidol",None,None,None,None,None,None,None,"RT @EkaWingky: Jogjakartaraya 258th tetap berhati nyaman :) waktunya menananm pohon bukan menanam besi, hotel wis kebak !! #JogjaOraDidol",EkaWingky,None,NA,0,None,None,None,2014-10-06T23:16:00Z,None,None,None,None,None,0,NA,519264890863632400,JogjaOraDidol,positive,0,aku,barubgntdr
None,None,"RT @killthedj: sudahlah, jogja istimewa tinggal lagunya. akui saja kalian cemen dan kurang keras berjuang ! #HUTJOGJA258 #JogjaOraDidol",None,None,None,None,None,None,None,"RT @killthedj: sudahlah, jogja istimewa tinggal lagunya. akui saja kalian cemen dan kurang keras berjuang ! #HUTJOGJA258 #JogjaOraDidol",killthedj,None,NA,0,None,None,None,2014-10-06T23:15:00Z,None,None,None,None,None,0,NA,519264681345576960,HUTJOGJA258 JogjaOraDidol,positive,0,Fozan,zanherdito
None,None,"Saya bangga lahir, tumbuh, serta dewasa di kota ini. Tetap Istimewa, tetaplah nyaman!!! #HUTJogja258 #JogjaOraDidol",None,None,None,None,None,None,None,"Saya bangga lahir, tumbuh, serta dewasa di kota ini. Tetap Istimewa, tetaplah nyaman!!! #HUTJogja258 #JogjaOraDidol",NA,None,NA,0,None,None,None,2014-10-06T23:14:00Z,None,None,None,None,None,0,NA,519264514299027460,HUTJogja258 JogjaOraDidol,positive,0,Arif Tirtana,arftirtana
None,None,Dirgahayu kotaku tercinta Jogja Istimewa #HUTJogja258 #JogjaOraDidol #JOGJAISTIMEWA,None,None,None,None,None,None,None,Dirgahayu kotaku tercinta Jogja Istimewa #HUTJogja258 #JogjaOraDidol #JOGJAISTIMEWA,NA,None,NA,0,None,None,None,2014-10-06T23:13:00Z,None,None,None,None,None,0,NA,519264269792469e3,HUTJogja258 JogjaOraDidol JOGJAISTIMEWA,positive,0,ong,onggo_y
None,None,Sugeng Tanggap Warso yo HAR ! nggo kota Yogyakarta #JogjaOraDidol #JogjaASAT,None,None,None,None,None,None,None,Sugeng Tanggap Warso yo HAR ! nggo kota Yogyakarta #JogjaOraDidol #JogjaASAT,NA,None,NA,0,None,None,None,2014-10-06T23:13:00Z,None,None,None,None,None,0,NA,5.1926417369255117e+17,JogjaOraDidol JogjaASAT,positive,0,Rikky  😋,rickykres_
None,None,#JogjaOraDidol,None,None,None,None,None,None,None,#JogjaOraDidol,NA,None,NA,0,None,None,None,2014-10-06T23:12:00Z,None,None,None,None,None,0,NA,519264062639988740,JogjaOraDidol,neutral,0,ulfa,Siulfa17
None,None,#JOGJAORADIDOL ! \m/,None,None,None,None,None,None,None,#JOGJAORADIDOL ! \m/,NA,None,NA,0,None,None,None,2014-10-06T23:10:00Z,None,None,None,None,None,0,NA,519263531623931900,JOGJAORADIDOL,positive,0,EndinPratama,endinpratamas
None,None,@Isnan_16: Sugeng tanggap warsa Jogja 258 !! #JogjaOradiDol #MusnahkanKlitih,None,None,None,None,None,None,None,@Isnan_16: Sugeng tanggap warsa Jogja 258 !! #JogjaOradiDol #MusnahkanKlitih,Isnan_16,None,NA,0,None,None,None,2014-10-06T23:08:00Z,None,None,None,None,None,0,NA,519262890470440960,JogjaOradiDol MusnahkanKlitih,positive,1,Syad ♠,Ncat76
None,None,"Jogjakartaraya 258th tetap berhati nyaman :) waktunya menananm pohon bukan menanam besi, hotel wis kebak !! #JogjaOraDidol",None,None,None,None,None,None,None,"Jogjakartaraya 258th tetap berhati nyaman :) waktunya menananm pohon bukan menanam besi, hotel wis kebak !! #JogjaOraDidol",NA,None,NA,0,None,None,None,2014-10-06T23:07:00Z,None,None,None,None,None,0,NA,519262817283604500,JogjaOraDidol,positive,0,WingkyEkaCaturiawan,WingkyEkaCa_
None,None,Sugeng tanggap warsa Jogja 258 !! #JogjaOradiDol #MusnahkanKlitih,None,None,None,None,None,None,None,Sugeng tanggap warsa Jogja 258 !! #JogjaOradiDol #MusnahkanKlitih,NA,None,NA,0,None,None,None,2014-10-06T23:07:00Z,None,None,None,None,None,0,NA,519262692742541300,JogjaOradiDol MusnahkanKlitih,positive,1,isnan™,isnansayyidinaa
